sdm,layer,target,r2_train,r2_test,n_test,n_groups_train,n_groups_test,probe_type,n_dropped,n_dropped_x_only,n_dropped_y_only,n_dropped_both,target_var,target_constant,split
sdm-pitch,8,sdm-w2v2-asr,0.7874962091445923,0.21001985669136047,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,8,sdm-w2v2-asr,0.5549913048744202,0.43485331535339355,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,8,sdm-mwhisper,0.7200822830200195,-0.0217901524156332,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,8,sdm-mwhisper,0.32122230529785156,0.23378360271453857,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,8,sdm-emotion2vec,0.6913483738899231,-0.13807949423789978,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,8,sdm-emotion2vec,0.2924391031265259,0.19207803905010223,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,9,sdm-xlsr-fairseq,0.7965927124023438,0.26489970088005066,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,9,sdm-xlsr-fairseq,0.5120603442192078,0.42175784707069397,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,9,sdm-dvector,0.8090286254882812,0.26000893115997314,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,9,sdm-dvector,0.6386244893074036,0.5020956993103027,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,9,sdm-pitch,0.9187700152397156,0.7915163040161133,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,9,sdm-pitch,0.914861798286438,0.8363685011863708,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,9,sdm-mpm,0.7917114496231079,0.2144840955734253,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,9,sdm-mpm,0.5780719518661499,0.48532190918922424,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,9,sdm-speaking-rate,0.6398918628692627,-0.2179192304611206,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,9,sdm-speaking-rate,0.3335186839103699,0.1280001997947693,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,9,sdm-w2v2-asr,0.7924354076385498,0.2270934283733368,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,9,sdm-w2v2-asr,0.5837252736091614,0.4479806125164032,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,9,sdm-mwhisper,0.7314645648002625,0.017965512350201607,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,9,sdm-mwhisper,0.3198789060115814,0.2325635701417923,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,9,sdm-emotion2vec,0.7020878791809082,-0.09499552100896835,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,9,sdm-emotion2vec,0.3174684941768646,0.20596949756145477,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,10,sdm-xlsr-fairseq,0.8041608333587646,0.28274449706077576,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,10,sdm-xlsr-fairseq,0.5130395889282227,0.4266047477722168,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,10,sdm-dvector,0.802527904510498,0.2426757961511612,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,10,sdm-dvector,0.5961097478866577,0.4821487367153168,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,10,sdm-pitch,0.917064368724823,0.7520773410797119,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,10,sdm-pitch,0.8731870055198669,0.7877940535545349,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,10,sdm-mpm,0.7895855903625488,0.2062341570854187,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,10,sdm-mpm,0.5777803659439087,0.48586520552635193,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,10,sdm-speaking-rate,0.6406883597373962,-0.1105499267578125,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,10,sdm-speaking-rate,0.3330562114715576,0.14328479766845703,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,10,sdm-w2v2-asr,0.7974681258201599,0.23115243017673492,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,10,sdm-w2v2-asr,0.5659027099609375,0.45485052466392517,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,10,sdm-mwhisper,0.7408815026283264,0.04322236776351929,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,10,sdm-mwhisper,0.32241109013557434,0.24361670017242432,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,10,sdm-emotion2vec,0.7112951278686523,-0.07664896547794342,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,10,sdm-emotion2vec,0.2992438077926636,0.20886896550655365,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,11,sdm-xlsr-fairseq,0.8100886344909668,0.30720609426498413,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,11,sdm-xlsr-fairseq,0.5277877449989319,0.43378642201423645,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,11,sdm-dvector,0.7973744869232178,0.2273925244808197,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,11,sdm-dvector,0.610565185546875,0.482065886259079,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,11,sdm-pitch,0.9163015484809875,0.7496509552001953,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,11,sdm-pitch,0.8471750020980835,0.767802894115448,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,11,sdm-mpm,0.7880271673202515,0.19553819298744202,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,11,sdm-mpm,0.5768553018569946,0.4795796275138855,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,11,sdm-speaking-rate,0.6405832767486572,-0.033866167068481445,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,11,sdm-speaking-rate,0.34826594591140747,0.12748658657073975,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,11,sdm-w2v2-asr,0.8013909459114075,0.2342945635318756,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,11,sdm-w2v2-asr,0.5855783224105835,0.46020078659057617,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,11,sdm-mwhisper,0.7502275109291077,0.078476183116436,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,11,sdm-mwhisper,0.3233027458190918,0.24967002868652344,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,11,sdm-emotion2vec,0.7201258540153503,-0.05175895616412163,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,11,sdm-emotion2vec,0.31920143961906433,0.21807511150836945,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,12,sdm-xlsr-fairseq,0.8122966885566711,0.2964254319667816,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,12,sdm-xlsr-fairseq,0.5184968709945679,0.4320247173309326,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,12,sdm-dvector,0.7930856943130493,0.19320566952228546,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,12,sdm-dvector,0.5983659029006958,0.4761351943016052,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,12,sdm-pitch,0.9052076935768127,0.750613808631897,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,12,sdm-pitch,0.8475537896156311,0.7713629007339478,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,12,sdm-mpm,0.7868922352790833,0.16243711113929749,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,12,sdm-mpm,0.6047816276550293,0.47690799832344055,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,12,sdm-speaking-rate,0.6397911310195923,-0.24012458324432373,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,12,sdm-speaking-rate,0.42045557498931885,0.045255064964294434,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,12,sdm-w2v2-asr,0.8011760115623474,0.2292814999818802,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,12,sdm-w2v2-asr,0.612738847732544,0.457384318113327,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,12,sdm-mwhisper,0.7576992511749268,0.08571764081716537,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,12,sdm-mwhisper,0.31367722153663635,0.2501206696033478,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,12,sdm-emotion2vec,0.7270820140838623,-0.049856435507535934,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,12,sdm-emotion2vec,0.3198244273662567,0.22050373256206512,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,13,sdm-xlsr-fairseq,0.8130426406860352,0.28256359696388245,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,13,sdm-xlsr-fairseq,0.5230274200439453,0.4309868812561035,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,13,sdm-dvector,0.7903947830200195,0.15857331454753876,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,13,sdm-dvector,0.5531834363937378,0.45279282331466675,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,13,sdm-pitch,0.9028624892234802,0.7018184065818787,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,13,sdm-pitch,0.8808560967445374,0.7581737041473389,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,13,sdm-mpm,0.7843335866928101,0.15082183480262756,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,13,sdm-mpm,0.5813737511634827,0.47780776023864746,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,13,sdm-speaking-rate,0.6425689458847046,-0.2842094898223877,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,13,sdm-speaking-rate,0.429310142993927,0.032265663146972656,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,13,sdm-w2v2-asr,0.8024698495864868,0.23469924926757812,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,13,sdm-w2v2-asr,0.5737335681915283,0.4675973653793335,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,13,sdm-mwhisper,0.760112464427948,0.07985027879476547,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,13,sdm-mwhisper,0.32969221472740173,0.256523996591568,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,13,sdm-emotion2vec,0.7305505275726318,-0.05577440187335014,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,13,sdm-emotion2vec,0.33524593710899353,0.2239847183227539,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,14,sdm-xlsr-fairseq,0.8138793110847473,0.2716843783855438,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,14,sdm-xlsr-fairseq,0.5244206786155701,0.42237505316734314,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,14,sdm-dvector,0.7890971899032593,0.12632368505001068,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,14,sdm-dvector,0.5800721645355225,0.44710004329681396,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,14,sdm-pitch,0.901749849319458,0.7138928174972534,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,14,sdm-pitch,0.8622044920921326,0.7440089583396912,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,14,sdm-mpm,0.783489465713501,0.14441277086734772,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,14,sdm-mpm,0.5631897449493408,0.4604851007461548,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,14,sdm-speaking-rate,0.6340851187705994,-0.3671606779098511,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,14,sdm-speaking-rate,0.21531212329864502,-0.020858049392700195,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,14,sdm-w2v2-asr,0.805033802986145,0.22490213811397552,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,14,sdm-w2v2-asr,0.6161786913871765,0.4649595320224762,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,14,sdm-mwhisper,0.761954128742218,0.07141280919313431,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,14,sdm-mwhisper,0.30390259623527527,0.2418384552001953,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,14,sdm-emotion2vec,0.7329521179199219,-0.061540231108665466,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,14,sdm-emotion2vec,0.3210972547531128,0.21992838382720947,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,15,sdm-xlsr-fairseq,0.8130589127540588,0.27944430708885193,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,15,sdm-xlsr-fairseq,0.5177810788154602,0.42864322662353516,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,15,sdm-dvector,0.7883419990539551,0.1418665647506714,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,15,sdm-dvector,0.5836582183837891,0.4529232680797577,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,15,sdm-pitch,0.9020430445671082,0.716895580291748,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,15,sdm-pitch,0.862290620803833,0.7491360902786255,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,15,sdm-mpm,0.7817037105560303,0.1511676162481308,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,15,sdm-mpm,0.5683521628379822,0.4624994993209839,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,15,sdm-speaking-rate,0.6459856033325195,-0.22667241096496582,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,15,sdm-speaking-rate,0.4029952883720398,0.03822094202041626,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,15,sdm-w2v2-asr,0.8064708709716797,0.24109715223312378,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,15,sdm-w2v2-asr,0.6111477613449097,0.4806174635887146,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,15,sdm-mwhisper,0.7608854174613953,0.07824456691741943,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,15,sdm-mwhisper,0.3239556550979614,0.2517361342906952,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,15,sdm-emotion2vec,0.7329855561256409,-0.053033437579870224,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,15,sdm-emotion2vec,0.3075389564037323,0.2186550348997116,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,16,sdm-xlsr-fairseq,0.8110812306404114,0.28484874963760376,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,16,sdm-xlsr-fairseq,0.5186232328414917,0.4307824671268463,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,16,sdm-dvector,0.788259744644165,0.16399407386779785,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,16,sdm-dvector,0.5776941180229187,0.46005523204803467,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,16,sdm-pitch,0.8988858461380005,0.7195160388946533,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,16,sdm-pitch,0.8698201179504395,0.7761168479919434,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,16,sdm-mpm,0.7829078435897827,0.16539323329925537,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,16,sdm-mpm,0.580896258354187,0.46929341554641724,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,16,sdm-speaking-rate,0.6473082304000854,-0.26127636432647705,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,16,sdm-speaking-rate,0.3965277075767517,0.024264514446258545,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,16,sdm-w2v2-asr,0.8083658218383789,0.2594817876815796,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,16,sdm-w2v2-asr,0.6189554333686829,0.4803645610809326,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,16,sdm-mwhisper,0.7579864859580994,0.08697161823511124,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,16,sdm-mwhisper,0.3192744553089142,0.25443553924560547,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,16,sdm-emotion2vec,0.7297236919403076,-0.04836277291178703,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,16,sdm-emotion2vec,0.3257863521575928,0.22402989864349365,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,17,sdm-xlsr-fairseq,0.8083943724632263,0.2748492658138275,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,17,sdm-xlsr-fairseq,0.5135306715965271,0.42199206352233887,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,17,sdm-dvector,0.7949744462966919,0.18925651907920837,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,17,sdm-dvector,0.5984509587287903,0.47150880098342896,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,17,sdm-pitch,0.9011101126670837,0.7527559995651245,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,17,sdm-pitch,0.8626906275749207,0.7557538151741028,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,17,sdm-mpm,0.7851426601409912,0.17562773823738098,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,17,sdm-mpm,0.5577263832092285,0.4632357954978943,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,17,sdm-speaking-rate,0.6412286758422852,-0.17266404628753662,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,17,sdm-speaking-rate,0.560154914855957,-0.0232388973236084,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,17,sdm-w2v2-asr,0.8074894547462463,0.26831287145614624,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,17,sdm-w2v2-asr,0.617537260055542,0.4780939221382141,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,17,sdm-mwhisper,0.753767728805542,0.06899929791688919,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,17,sdm-mwhisper,0.3056279718875885,0.24646620452404022,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,17,sdm-emotion2vec,0.7245984077453613,-0.06328314542770386,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,17,sdm-emotion2vec,0.3116937577724457,0.219684436917305,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,18,sdm-xlsr-fairseq,0.8046171069145203,0.24636781215667725,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,18,sdm-xlsr-fairseq,0.5056354403495789,0.41365060210227966,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,18,sdm-dvector,0.805352509021759,0.2240876853466034,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,18,sdm-dvector,0.5740754008293152,0.4666638970375061,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,18,sdm-pitch,0.9122654795646667,0.7453967332839966,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,18,sdm-pitch,0.8825500011444092,0.7654489278793335,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,18,sdm-mpm,0.7906210422515869,0.17269647121429443,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,18,sdm-mpm,0.576576828956604,0.4747323989868164,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,18,sdm-speaking-rate,0.6331079006195068,-0.22564220428466797,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,18,sdm-speaking-rate,0.4281615614891052,0.028932511806488037,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,18,sdm-w2v2-asr,0.8058180212974548,0.23103179037570953,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,18,sdm-w2v2-asr,0.5795139074325562,0.464935302734375,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,18,sdm-mwhisper,0.7482075095176697,0.02778695337474346,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,18,sdm-mwhisper,0.2545170187950134,0.20607073605060577,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,18,sdm-emotion2vec,0.7194652557373047,-0.10182435065507889,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,18,sdm-emotion2vec,0.28624793887138367,0.20534688234329224,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,19,sdm-xlsr-fairseq,0.7976014614105225,0.22065334022045135,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,19,sdm-xlsr-fairseq,0.45487546920776367,0.3890475034713745,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,19,sdm-dvector,0.814877986907959,0.2639733850955963,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,19,sdm-dvector,0.541046142578125,0.4640220105648041,500,400,100,mlp,0,0,0,0,0.808678150177002,False,group_by_utterance
sdm-pitch,19,sdm-pitch,0.9142053127288818,0.7425280809402466,500,400,100,ridge,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,19,sdm-pitch,0.8117467164993286,0.7227771282196045,500,400,100,mlp,0,0,0,0,0.26823890209198,False,group_by_utterance
sdm-pitch,19,sdm-mpm,0.7975749969482422,0.1964969038963318,500,400,100,ridge,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,19,sdm-mpm,0.6161237955093384,0.4898488521575928,500,400,100,mlp,0,0,0,0,0.31650859117507935,False,group_by_utterance
sdm-pitch,19,sdm-speaking-rate,0.6362651586532593,-0.3158078193664551,500,400,100,ridge,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,19,sdm-speaking-rate,0.38975220918655396,-0.0529177188873291,500,400,100,mlp,0,0,0,0,0.16363002359867096,False,group_by_utterance
sdm-pitch,19,sdm-w2v2-asr,0.8028444051742554,0.20722094178199768,500,400,100,ridge,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,19,sdm-w2v2-asr,0.5776616334915161,0.45067098736763,500,400,100,mlp,0,0,0,0,0.2909645438194275,False,group_by_utterance
sdm-pitch,19,sdm-mwhisper,0.7395413517951965,-0.003512265859171748,500,400,100,ridge,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,19,sdm-mwhisper,0.24265427887439728,0.1995110958814621,500,400,100,mlp,0,0,0,0,0.6189746856689453,False,group_by_utterance
sdm-pitch,19,sdm-emotion2vec,0.7096004486083984,-0.13938093185424805,500,400,100,ridge,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,19,sdm-emotion2vec,0.2506297528743744,0.18666322529315948,500,400,100,mlp,0,0,0,0,0.08824935555458069,False,group_by_utterance
sdm-pitch,20,sdm-xlsr-fairseq,0.7902235984802246,0.19153690338134766,500,400,100,ridge,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,20,sdm-xlsr-fairseq,0.31538125872612,0.2871919274330139,500,400,100,mlp,0,0,0,0,0.29453492164611816,False,group_by_utterance
sdm-pitch,20,sdm-dvector,0.8199576139450073,0.2690979838371277,500,400,100,ridge,0,0,0,0,0.808678150177002,False,group_by_utterance
